method_key,method_label,method_kind,repeat_index,iteration,carried_forward,motor_step_error
gpt_5_6_sol,GPT-5.6 SOL,llm,6,41,True,164.98484778912274
gpt_5_6_sol,GPT-5.6 SOL,llm,6,42,True,164.98484778912274
gpt_5_6_sol,GPT-5.6 SOL,llm,6,43,True,164.98484778912274
gpt_5_6_sol,GPT-5.6 SOL,llm,6,44,True,164.98484778912274
gpt_5_6_sol,GPT-5.6 SOL,llm,6,45,True,164.98484778912274
gpt_5_6_sol,GPT-5.6 SOL,llm,6,46,True,164.98484778912274
gpt_5_6_sol,GPT-5.6 SOL,llm,6,47,True,164.98484778912274
gpt_5_6_sol,GPT-5.6 SOL,llm,6,48,True,164.98484778912274
gpt_5_6_sol,GPT-5.6 SOL,llm,6,49,True,164.98484778912274
gpt_5_6_sol,GPT-5.6 SOL,llm,6,50,True,164.98484778912274
gpt_5_6_sol,GPT-5.6 SOL,llm,7,0,False,1843.9023835333583
gpt_5_6_sol,GPT-5.6 SOL,llm,7,1,False,2548.7204632913354
gpt_5_6_sol,GPT-5.6 SOL,llm,7,2,False,4605.211830089904
gpt_5_6_sol,GPT-5.6 SOL,llm,7,3,False,4303.484169832625
gpt_5_6_sol,GPT-5.6 SOL,llm,7,4,False,2849.5571585774514
gpt_5_6_sol,GPT-5.6 SOL,llm,7,5,False,2893.4367109027976
gpt_5_6_sol,GPT-5.6 SOL,llm,7,6,False,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,7,False,1275.921627687218
gpt_5_6_sol,GPT-5.6 SOL,llm,7,8,False,1727.418883768497
gpt_5_6_sol,GPT-5.6 SOL,llm,7,9,False,957.0663508869173
gpt_5_6_sol,GPT-5.6 SOL,llm,7,10,False,1093.6068763499982
gpt_5_6_sol,GPT-5.6 SOL,llm,7,11,False,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,12,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,13,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,14,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,15,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,16,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,17,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,18,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,19,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,20,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,21,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,22,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,23,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,24,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,25,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,26,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,27,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,28,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,29,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,30,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,31,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,32,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,33,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,34,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,35,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,36,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,37,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,38,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,39,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,40,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,41,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,42,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,43,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,44,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,45,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,46,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,47,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,48,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,49,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,7,50,True,236.5924766344019
gpt_5_6_sol,GPT-5.6 SOL,llm,8,0,False,2943.0304109879667
gpt_5_6_sol,GPT-5.6 SOL,llm,8,1,False,1448.2499784222337
gpt_5_6_sol,GPT-5.6 SOL,llm,8,2,False,1075.8382778094485
gpt_5_6_sol,GPT-5.6 SOL,llm,8,3,False,3066.8270247928886
gpt_5_6_sol,GPT-5.6 SOL,llm,8,4,False,2205.3181176419876
gpt_5_6_sol,GPT-5.6 SOL,llm,8,5,False,1659.3456541661235
gpt_5_6_sol,GPT-5.6 SOL,llm,8,6,False,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,7,False,1138.0017574678873
gpt_5_6_sol,GPT-5.6 SOL,llm,8,8,False,1262.0015847850589
gpt_5_6_sol,GPT-5.6 SOL,llm,8,9,False,601.2054557304017
gpt_5_6_sol,GPT-5.6 SOL,llm,8,10,False,774.4856357609223
gpt_5_6_sol,GPT-5.6 SOL,llm,8,11,False,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,12,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,13,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,14,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,15,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,16,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,17,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,18,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,19,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,20,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,21,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,22,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,23,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,24,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,25,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,26,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,27,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,28,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,29,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,30,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,31,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,32,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,33,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,34,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,35,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,36,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,37,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,38,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,39,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,40,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,41,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,42,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,43,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,44,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,45,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,46,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,47,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,48,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,49,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,8,50,True,62.03224967708329
gpt_5_6_sol,GPT-5.6 SOL,llm,9,0,False,4095.0877890467746
gpt_5_6_sol,GPT-5.6 SOL,llm,9,1,False,3223.9330017852417
gpt_5_6_sol,GPT-5.6 SOL,llm,9,2,False,2211.276554391151
gpt_5_6_sol,GPT-5.6 SOL,llm,9,3,False,2780.025899159934
gpt_5_6_sol,GPT-5.6 SOL,llm,9,4,False,720.0999930565199
gpt_5_6_sol,GPT-5.6 SOL,llm,9,5,False,1720.0418599557395
gpt_5_6_sol,GPT-5.6 SOL,llm,9,6,False,1593.3122732220447
gpt_5_6_sol,GPT-5.6 SOL,llm,9,7,False,1617.2334401687347
gpt_5_6_sol,GPT-5.6 SOL,llm,9,8,False,1480.048647849117
gpt_5_6_sol,GPT-5.6 SOL,llm,9,9,False,1220.0590149660795
gpt_5_6_sol,GPT-5.6 SOL,llm,9,10,False,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,11,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,12,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,13,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,14,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,15,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,16,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,17,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,18,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,19,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,20,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,21,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,22,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,23,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,24,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,25,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,26,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,27,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,28,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,29,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,30,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,31,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,32,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,33,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,34,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,35,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,36,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,37,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,38,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,39,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,40,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,41,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,42,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,43,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,44,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,45,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,46,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,47,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,48,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,49,True,130.5526713629407
gpt_5_6_sol,GPT-5.6 SOL,llm,9,50,True,130.5526713629407
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,0,False,2186.2005854907275
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,1,False,2429.2947536270685
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,2,False,4653.7590182561025
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,3,False,1318.359966018386
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,4,False,2778.861817363361
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,5,False,1097.5759654802941
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,6,False,1919.0291816436768
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,7,False,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,8,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,9,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,10,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,11,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,12,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,13,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,14,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,15,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,16,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,17,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,18,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,19,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,20,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,21,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,22,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,23,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,24,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,25,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,26,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,27,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,28,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,29,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,30,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,31,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,32,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,33,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,34,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,35,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,36,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,37,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,38,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,39,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,40,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,41,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,42,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,43,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,44,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,45,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,46,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,47,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,48,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,49,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,0,50,True,421.3703833920937
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,0,False,3375.000148148145
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,1,False,6360.866764836377
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,2,False,566.2384656661891
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,3,False,2387.5983749366223
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,4,False,4368.137589408099
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,5,False,4613.526416961325
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,6,False,4987.6473411820125
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,7,False,5047.259256269684
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,8,False,8346.366035586985
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,9,False,9346.219877576174
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,10,False,10846.051170817884
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,11,False,11450.529507407071
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,12,False,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,13,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,14,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,15,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,16,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,17,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,18,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,19,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,20,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,21,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,22,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,23,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,24,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,25,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,26,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,27,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,28,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,29,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,30,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,31,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,32,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,33,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,34,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,35,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,36,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,37,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,38,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,39,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,40,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,41,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,42,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,43,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,44,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,45,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,46,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,47,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,48,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,49,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,1,50,True,11345.000044072278
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,0,False,1979.1071219112926
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,1,False,1202.0253741082174
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,2,False,6930.863221850508
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,3,False,3138.608768228369
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,4,False,3997.8575512391635
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,5,False,3248.8251722738173
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,6,False,1371.830893368421
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,7,False,2733.7300525106716
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,8,False,1688.0832325451254
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,9,False,2361.6995998644707
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,10,False,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,11,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,12,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,13,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,14,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,15,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,16,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,17,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,18,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,19,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,20,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,21,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,22,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,23,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,24,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,25,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,26,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,27,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,28,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,29,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,30,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,31,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,32,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,33,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,34,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,35,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,36,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,37,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,38,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,39,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,40,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,41,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,42,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,43,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,44,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,45,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,46,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,47,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,48,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,49,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,50,True,168.04761230080004
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,0,False,2313.4757400932476
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,1,False,451.8517455980446
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,2,False,6296.679283558914
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,3,False,5723.650059184261
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,4,False,10292.918439393174
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,5,False,5182.8727555285395
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,6,False,5817.402341251634
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,7,False,5207.318887873106
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,8,False,9358.855165029534
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,9,False,9055.615384942097
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,10,False,5718.406246499107
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,11,False,2313.4757400932476
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,12,True,2313.4757400932476
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,13,True,2313.4757400932476
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,14,True,2313.4757400932476
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,15,True,2313.4757400932476
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,16,True,2313.4757400932476
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,17,True,2313.4757400932476
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,18,True,2313.4757400932476
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,19,True,2313.4757400932476
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,20,True,2313.4757400932476
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,21,True,2313.4757400932476
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,22,True,2313.4757400932476
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,23,True,2313.4757400932476
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,24,True,2313.4757400932476
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,25,True,2313.4757400932476
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,26,True,2313.4757400932476
