method_key,method_label,method_kind,repeat_index,iteration,carried_forward,center_error
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,37,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,38,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,39,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,40,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,41,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,42,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,43,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,44,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,45,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,46,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,47,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,48,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,49,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,50,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,51,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,52,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,53,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,54,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,55,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,56,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,57,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,58,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,59,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,2,60,True,0.13119369798440247
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,0,False,1.3848098940172309
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,1,False,1.3060414716794888
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,2,False,1.5875832609777554
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,3,False,1.2409848561812262
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,4,False,1.1955624236534843
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,5,False,1.1156867836481401
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,6,False,1.1078873599463492
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,7,False,1.3969153223337434
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,8,False,0.8613216391038597
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,9,False,0.6846304111795644
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,10,False,0.6801933313424351
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,11,False,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,12,False,0.5659042352018461
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,13,False,1.174444801778277
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,14,False,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,15,False,0.37302755962078255
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,16,False,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,17,False,0.6801933313424351
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,18,False,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,19,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,20,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,21,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,22,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,23,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,24,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,25,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,26,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,27,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,28,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,29,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,30,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,31,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,32,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,33,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,34,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,35,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,36,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,37,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,38,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,39,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,40,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,41,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,42,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,43,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,44,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,45,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,46,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,47,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,48,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,49,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,50,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,51,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,52,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,53,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,54,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,55,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,56,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,57,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,58,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,59,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,3,60,True,0.12122319062630252
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,0,False,1.5969299473997232
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,1,False,1.509057847955329
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,2,False,1.4366386340428292
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,3,False,1.3476254864940673
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,4,False,1.3441268236196537
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,5,False,1.3347596647050062
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,6,False,1.2010408657221165
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,7,False,1.153026926834279
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,8,False,1.1344979369004118
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,9,False,1.254457931104654
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,10,False,1.0296169586436517
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,11,False,0.885988736521746
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,12,False,0.8650199882440632
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,13,False,0.8583795712066337
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,14,False,0.553674374271341
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,15,False,0.10571327869601933
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,16,False,0.8376087435926254
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,17,False,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,18,False,0.3701708490777378
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,19,False,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,20,False,0.3312514606757296
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,21,False,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,22,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,23,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,24,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,25,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,26,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,27,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,28,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,29,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,30,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,31,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,32,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,33,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,34,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,35,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,36,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,37,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,38,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,39,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,40,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,41,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,42,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,43,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,44,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,45,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,46,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,47,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,48,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,49,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,50,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,51,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,52,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,53,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,54,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,55,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,56,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,57,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,58,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,59,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,4,60,True,0.1650293968681453
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,0,False,1.3595778054288776
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,1,False,1.4232136904353079
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,2,False,1.3500750358672047
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,3,False,1.3625557018721313
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,4,False,1.302709893969514
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,5,False,1.3017406709275217
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,6,False,1.661474718889794
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,7,False,1.257868682967343
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,8,False,2.494178442426431
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,9,False,0.4268644236199474
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,10,False,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,11,False,0.26442028174017584
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,12,False,0.6214932956637431
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,13,False,0.6172351848544158
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,14,False,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,15,False,0.26853536448550597
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,16,False,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,17,False,0.4268644236199474
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,18,False,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,19,False,0.18057014638682506
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,20,False,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,21,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,22,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,23,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,24,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,25,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,26,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,27,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,28,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,29,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,30,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,31,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,32,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,33,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,34,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,35,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,36,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,37,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,38,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,39,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,40,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,41,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,42,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,43,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,44,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,45,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,46,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,47,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,48,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,49,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,50,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,51,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,52,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,53,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,54,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,55,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,56,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,57,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,58,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,59,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,5,60,True,0.08280320780737112
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,0,False,1.5312637263370255
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,1,False,1.4029243585960018
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,2,False,1.3849504128961445
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,3,False,1.2960658951803203
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,4,False,1.3001292593103955
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,5,False,1.3003236622494687
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,6,False,1.276125059769148
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,7,False,1.272102593708139
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,8,False,1.5613102399238419
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,9,False,1.0184394590001247
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,10,False,0.687353879907638
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,11,False,0.32765114481158464
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,12,False,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,13,False,0.40351553332653145
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,14,False,0.4624399104300891
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,15,False,0.6159079468943025
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,16,False,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,17,False,0.3706696826868079
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,18,False,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,19,False,0.2688455676518112
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,20,False,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,21,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,22,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,23,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,24,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,25,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,26,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,27,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,28,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,29,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,30,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,31,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,32,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,33,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,34,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,35,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,36,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,37,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,38,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,39,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,40,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,41,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,42,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,43,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,44,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,45,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,46,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,47,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,48,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,49,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,50,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,51,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,52,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,53,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,54,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,55,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,56,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,57,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,58,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,59,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,6,60,True,0.05627036190535106
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,0,False,0.7447113635035006
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,1,False,0.6698339803006219
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,2,False,0.8485971443933233
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,3,False,0.7296342657311831
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,4,False,0.8456419592897281
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,5,False,0.9680883338647561
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,6,False,0.6447143460167515
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,7,False,0.6620505939059883
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,8,False,0.6047822251177097
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,9,False,0.47280530600263576
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,10,False,0.5654615407361729
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,11,False,0.15869439479988026
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,12,False,0.7606869787582274
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,13,False,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,14,False,0.4780834542548796
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,15,False,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,16,False,0.464878886312014
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,17,False,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,18,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,19,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,20,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,21,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,22,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,23,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,24,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,25,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,26,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,27,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,28,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,29,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,30,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,31,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,32,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,33,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,34,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,35,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,36,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,37,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,38,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,39,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,40,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,41,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,42,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,43,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,44,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,45,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,46,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,47,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,48,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,49,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,50,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,51,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,52,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,53,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,54,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,55,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,56,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,57,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,58,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,59,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,7,60,True,0.2721444276666115
gemini_3_5_flash,Gemini 3.5 Flash,llm,8,0,False,1.3077361174719964
gemini_3_5_flash,Gemini 3.5 Flash,llm,8,1,False,1.228368376153602
gemini_3_5_flash,Gemini 3.5 Flash,llm,8,2,False,1.4573468324336283
